550,96,565,91,575,90,591,84,605,82,620,85,636,87,639,116,623,114,603,112,601,112,581,119,564,121,550,126
536,141,561,132,593,128,609,123,642,122,674,116,707,111,706,147,673,152,644,158,614,159,597,164,566,167,541,177
265,139,283,135,315,123,350,125,368,125,402,122,420,122,427,158,409,157,370,161,345,160,322,159,294,170,277,174
525,227,535,225,553,222,568,220,581,223,596,221,610,223,609,242,595,240,580,243,566,239,558,240,538,244,529,246
1024,219,1033,219,1041,219,1048,219,1057,219,1065,219,1074,219,1074,237,1065,237,1057,237,1048,237,1041,237,1033,237,1024,237
265,268,281,262,303,253,328,245,362,236,376,232,399,226,410,256,387,262,367,268,338,276,315,283,297,290,282,296
590,313,609,312,638,310,669,309,702,310,737,312,751,314,748,340,734,339,704,336,668,335,638,336,612,338,593,340
947,350,961,351,981,345,994,348,1008,344,1021,347,1035,347,1034,374,1020,374,1005,371,993,375,986,372,968,378,954,377
574,378,588,378,605,378,619,378,629,381,646,380,660,383,652,408,638,405,629,407,616,404,607,404,590,404,577,404
